time(ms) energy(J) GlobalRank
ENERGY, 29049.803955 joules, 577052307 ms, plat
ENERGY, 29049.803955 joules, 577052307 ms, plat.node0
ENERGY, 29056.083740 joules, 577052407 ms, plat
ENERGY, 29056.083740 joules, 577052407 ms, plat.node0
ENERGY, 29062.419098 joules, 577052507 ms, plat
ENERGY, 29062.419098 joules, 577052507 ms, plat.node0
ENERGY, 29068.755463 joules, 577052607 ms, plat
ENERGY, 29068.755463 joules, 577052607 ms, plat.node0
ENERGY, 29075.093231 joules, 577052707 ms, plat
ENERGY, 29075.093231 joules, 577052707 ms, plat.node0
ENERGY, 29081.368988 joules, 577052807 ms, plat
ENERGY, 29081.368988 joules, 577052807 ms, plat.node0
ENERGY, 29087.703918 joules, 577052907 ms, plat
ENERGY, 29087.703918 joules, 577052907 ms, plat.node0
ENERGY, 29094.040680 joules, 577053007 ms, plat
ENERGY, 29094.040680 joules, 577053007 ms, plat.node0
ENERGY, 29100.374634 joules, 577053107 ms, plat
ENERGY, 29100.374634 joules, 577053107 ms, plat.node0
ENERGY, 29106.706848 joules, 577053207 ms, plat
ENERGY, 29106.706848 joules, 577053207 ms, plat.node0
ENERGY, 29112.976227 joules, 577053307 ms, plat
ENERGY, 29112.976227 joules, 577053307 ms, plat.node0
ENERGY, 29119.314362 joules, 577053407 ms, plat
ENERGY, 29119.314362 joules, 577053407 ms, plat.node0
ENERGY, 29125.649994 joules, 577053507 ms, plat
ENERGY, 29125.649994 joules, 577053507 ms, plat.node0
ENERGY, 29131.979706 joules, 577053608 ms, plat
ENERGY, 29131.979706 joules, 577053608 ms, plat.node0
ENERGY, 29138.312469 joules, 577053708 ms, plat
ENERGY, 29138.312469 joules, 577053708 ms, plat.node0
ENERGY, 29144.569275 joules, 577053808 ms, plat
ENERGY, 29144.569275 joules, 577053808 ms, plat.node0
ENERGY, 29151.018463 joules, 577053908 ms, plat
ENERGY, 29151.018463 joules, 577053908 ms, plat.node0
ENERGY, 29157.941803 joules, 577054008 ms, plat
ENERGY, 29157.941803 joules, 577054008 ms, plat.node0
ENERGY, 29164.861694 joules, 577054108 ms, plat
ENERGY, 29164.861694 joules, 577054108 ms, plat.node0
ENERGY, 29171.747986 joules, 577054208 ms, plat
ENERGY, 29171.747986 joules, 577054208 ms, plat.node0
ENERGY, 29178.649384 joules, 577054308 ms, plat
ENERGY, 29178.649384 joules, 577054308 ms, plat.node0
ENERGY, 29185.567902 joules, 577054408 ms, plat
ENERGY, 29185.567902 joules, 577054408 ms, plat.node0
ENERGY, 29192.483948 joules, 577054509 ms, plat
ENERGY, 29192.483948 joules, 577054509 ms, plat.node0
ENERGY, 29198.799164 joules, 577054609 ms, plat
ENERGY, 29198.799164 joules, 577054609 ms, plat.node0
ENERGY, 29205.168762 joules, 577054709 ms, plat
ENERGY, 29205.168762 joules, 577054709 ms, plat.node0
ENERGY, 29211.535431 joules, 577054809 ms, plat
ENERGY, 29211.535431 joules, 577054809 ms, plat.node0
ENERGY, 29217.895844 joules, 577054909 ms, plat
ENERGY, 29217.895844 joules, 577054909 ms, plat.node0
ENERGY, 29224.257416 joules, 577055009 ms, plat
ENERGY, 29224.257416 joules, 577055009 ms, plat.node0
ENERGY, 29230.557526 joules, 577055109 ms, plat
ENERGY, 29230.557526 joules, 577055109 ms, plat.node0
ENERGY, 29236.920471 joules, 577055209 ms, plat
ENERGY, 29236.920471 joules, 577055209 ms, plat.node0
ENERGY, 29243.282593 joules, 577055309 ms, plat
ENERGY, 29243.282593 joules, 577055309 ms, plat.node0
ENERGY, 29249.648499 joules, 577055409 ms, plat
ENERGY, 29249.648499 joules, 577055409 ms, plat.node0
ENERGY, 29256.016022 joules, 577055509 ms, plat
ENERGY, 29256.016022 joules, 577055509 ms, plat.node0
ENERGY, 29262.379120 joules, 577055609 ms, plat
ENERGY, 29262.379120 joules, 577055609 ms, plat.node0
ENERGY, 29268.672211 joules, 577055710 ms, plat
ENERGY, 29268.672211 joules, 577055710 ms, plat.node0
ENERGY, 29275.038269 joules, 577055810 ms, plat
ENERGY, 29275.038269 joules, 577055810 ms, plat.node0
ENERGY, 29281.405548 joules, 577055910 ms, plat
ENERGY, 29281.405548 joules, 577055910 ms, plat.node0
ENERGY, 29287.779297 joules, 577056010 ms, plat
ENERGY, 29287.779297 joules, 577056010 ms, plat.node0
ENERGY, 29294.148895 joules, 577056110 ms, plat
ENERGY, 29294.148895 joules, 577056110 ms, plat.node0
ENERGY, 29300.452576 joules, 577056210 ms, plat
ENERGY, 29300.452576 joules, 577056210 ms, plat.node0
ENERGY, 29306.827820 joules, 577056310 ms, plat
ENERGY, 29306.827820 joules, 577056310 ms, plat.node0
ENERGY, 29313.184265 joules, 577056410 ms, plat
ENERGY, 29313.184265 joules, 577056410 ms, plat.node0
ENERGY, 29319.652405 joules, 577056510 ms, plat
ENERGY, 29319.652405 joules, 577056510 ms, plat.node0
ENERGY, 29326.025299 joules, 577056610 ms, plat
ENERGY, 29326.025299 joules, 577056610 ms, plat.node0
ENERGY, 29332.395905 joules, 577056710 ms, plat
ENERGY, 29332.395905 joules, 577056710 ms, plat.node0
ENERGY, 29338.698822 joules, 577056810 ms, plat
ENERGY, 29338.698822 joules, 577056810 ms, plat.node0
ENERGY, 29345.066315 joules, 577056911 ms, plat
ENERGY, 29345.066315 joules, 577056911 ms, plat.node0
ENERGY, 29351.433777 joules, 577057011 ms, plat
ENERGY, 29351.433777 joules, 577057011 ms, plat.node0
ENERGY, 29357.801910 joules, 577057111 ms, plat
ENERGY, 29357.801910 joules, 577057111 ms, plat.node0
ENERGY, 29364.169281 joules, 577057211 ms, plat
ENERGY, 29364.169281 joules, 577057211 ms, plat.node0
ENERGY, 29370.473694 joules, 577057311 ms, plat
ENERGY, 29370.473694 joules, 577057311 ms, plat.node0
ENERGY, 29376.841125 joules, 577057411 ms, plat
ENERGY, 29376.841125 joules, 577057411 ms, plat.node0
ENERGY, 29383.209534 joules, 577057511 ms, plat
ENERGY, 29383.209534 joules, 577057511 ms, plat.node0
ENERGY, 29389.579834 joules, 577057611 ms, plat
ENERGY, 29389.579834 joules, 577057611 ms, plat.node0
ENERGY, 29395.944214 joules, 577057711 ms, plat
ENERGY, 29395.944214 joules, 577057711 ms, plat.node0
ENERGY, 29402.249481 joules, 577057811 ms, plat
ENERGY, 29402.249481 joules, 577057811 ms, plat.node0
ENERGY, 29408.620850 joules, 577057911 ms, plat
ENERGY, 29408.620850 joules, 577057911 ms, plat.node0
ENERGY, 29414.992126 joules, 577058011 ms, plat
ENERGY, 29414.992126 joules, 577058011 ms, plat.node0
ENERGY, 29421.361755 joules, 577058111 ms, plat
ENERGY, 29421.361755 joules, 577058111 ms, plat.node0
ENERGY, 29427.731842 joules, 577058212 ms, plat
ENERGY, 29427.731842 joules, 577058212 ms, plat.node0
ENERGY, 29434.038727 joules, 577058312 ms, plat
ENERGY, 29434.038727 joules, 577058312 ms, plat.node0
ENERGY, 29440.443695 joules, 577058412 ms, plat
ENERGY, 29440.443695 joules, 577058412 ms, plat.node0
ENERGY, 29446.873962 joules, 577058512 ms, plat
ENERGY, 29446.873962 joules, 577058512 ms, plat.node0
ENERGY, 29453.246124 joules, 577058612 ms, plat
ENERGY, 29453.246124 joules, 577058612 ms, plat.node0
ENERGY, 29459.629242 joules, 577058712 ms, plat
ENERGY, 29459.629242 joules, 577058712 ms, plat.node0
ENERGY, 29465.997192 joules, 577058812 ms, plat
ENERGY, 29465.997192 joules, 577058812 ms, plat.node0
ENERGY, 29472.282776 joules, 577058912 ms, plat
ENERGY, 29472.282776 joules, 577058912 ms, plat.node0
ENERGY, 29478.626587 joules, 577059012 ms, plat
ENERGY, 29478.626587 joules, 577059012 ms, plat.node0
ENERGY, 29484.968323 joules, 577059112 ms, plat
ENERGY, 29484.968323 joules, 577059112 ms, plat.node0
ENERGY, 29491.309113 joules, 577059212 ms, plat
ENERGY, 29491.309113 joules, 577059212 ms, plat.node0
ENERGY, 29497.647919 joules, 577059312 ms, plat
ENERGY, 29497.647919 joules, 577059312 ms, plat.node0
ENERGY, 29503.990936 joules, 577059413 ms, plat
ENERGY, 29503.990936 joules, 577059413 ms, plat.node0
ENERGY, 29510.259918 joules, 577059513 ms, plat
ENERGY, 29510.259918 joules, 577059513 ms, plat.node0
ENERGY, 29516.593048 joules, 577059613 ms, plat
ENERGY, 29516.593048 joules, 577059613 ms, plat.node0
ENERGY, 29522.929535 joules, 577059713 ms, plat
ENERGY, 29522.929535 joules, 577059713 ms, plat.node0
ENERGY, 29529.259430 joules, 577059813 ms, plat
ENERGY, 29529.259430 joules, 577059813 ms, plat.node0
ENERGY, 29535.585938 joules, 577059913 ms, plat
ENERGY, 29535.585938 joules, 577059913 ms, plat.node0
ENERGY, 29541.850250 joules, 577060013 ms, plat
ENERGY, 29541.850250 joules, 577060013 ms, plat.node0
ENERGY, 29548.183014 joules, 577060113 ms, plat
ENERGY, 29548.183014 joules, 577060113 ms, plat.node0
ENERGY, 29554.508331 joules, 577060213 ms, plat
ENERGY, 29554.508331 joules, 577060213 ms, plat.node0
ENERGY, 29560.832092 joules, 577060313 ms, plat
ENERGY, 29560.832092 joules, 577060313 ms, plat.node0
ENERGY, 29567.231659 joules, 577060413 ms, plat
ENERGY, 29567.231659 joules, 577060413 ms, plat.node0
ENERGY, 29573.511200 joules, 577060513 ms, plat
ENERGY, 29573.511200 joules, 577060513 ms, plat.node0
ENERGY, 29579.837830 joules, 577060614 ms, plat
ENERGY, 29579.837830 joules, 577060614 ms, plat.node0
ENERGY, 29586.163666 joules, 577060714 ms, plat
ENERGY, 29586.163666 joules, 577060714 ms, plat.node0
ENERGY, 29592.495453 joules, 577060814 ms, plat
ENERGY, 29592.495453 joules, 577060814 ms, plat.node0
ENERGY, 29598.691376 joules, 577060914 ms, plat
ENERGY, 29598.691376 joules, 577060914 ms, plat.node0
ENERGY, 29605.021240 joules, 577061014 ms, plat
ENERGY, 29605.021240 joules, 577061014 ms, plat.node0
ENERGY, 29611.290710 joules, 577061114 ms, plat
ENERGY, 29611.290710 joules, 577061114 ms, plat.node0
ENERGY, 29617.621735 joules, 577061214 ms, plat
ENERGY, 29617.621735 joules, 577061214 ms, plat.node0
ENERGY, 29623.953278 joules, 577061314 ms, plat
ENERGY, 29623.953278 joules, 577061314 ms, plat.node0
ENERGY, 29630.091217 joules, 577061414 ms, plat
ENERGY, 29630.091217 joules, 577061414 ms, plat.node0
ENERGY, 29636.215027 joules, 577061514 ms, plat
ENERGY, 29636.215027 joules, 577061514 ms, plat.node0
ENERGY, 29642.482086 joules, 577061614 ms, plat
ENERGY, 29642.482086 joules, 577061614 ms, plat.node0
ENERGY, 29648.811188 joules, 577061714 ms, plat
ENERGY, 29648.811188 joules, 577061714 ms, plat.node0
ENERGY, 29655.142334 joules, 577061814 ms, plat
ENERGY, 29655.142334 joules, 577061815 ms, plat.node0
ENERGY, 29661.472168 joules, 577061915 ms, plat
ENERGY, 29661.472168 joules, 577061915 ms, plat.node0
ENERGY, 29667.805450 joules, 577062015 ms, plat
ENERGY, 29667.805450 joules, 577062015 ms, plat.node0
ENERGY, 29674.071747 joules, 577062115 ms, plat
ENERGY, 29674.135101 joules, 577062115 ms, plat.node0
ENERGY, 29680.398590 joules, 577062215 ms, plat
ENERGY, 29680.398590 joules, 577062215 ms, plat.node0
ENERGY, 29686.722260 joules, 577062315 ms, plat
ENERGY, 29686.722260 joules, 577062315 ms, plat.node0
ENERGY, 29693.134674 joules, 577062415 ms, plat
ENERGY, 29693.134674 joules, 577062415 ms, plat.node0
ENERGY, 29699.438416 joules, 577062515 ms, plat
ENERGY, 29699.438416 joules, 577062515 ms, plat.node0
ENERGY, 29705.675812 joules, 577062615 ms, plat
ENERGY, 29705.738678 joules, 577062615 ms, plat.node0
ENERGY, 29711.985260 joules, 577062715 ms, plat
ENERGY, 29711.985260 joules, 577062715 ms, plat.node0
ENERGY, 29718.287140 joules, 577062815 ms, plat
ENERGY, 29718.287140 joules, 577062815 ms, plat.node0
ENERGY, 29724.593658 joules, 577062915 ms, plat
ENERGY, 29724.593658 joules, 577062915 ms, plat.node0
ENERGY, 29730.899292 joules, 577063015 ms, plat
ENERGY, 29730.899292 joules, 577063015 ms, plat.node0
ENERGY, 29737.201202 joules, 577063116 ms, plat
ENERGY, 29737.201202 joules, 577063116 ms, plat.node0
ENERGY, 29743.442963 joules, 577063216 ms, plat
ENERGY, 29743.442963 joules, 577063216 ms, plat.node0
ENERGY, 29749.745209 joules, 577063316 ms, plat
ENERGY, 29749.745209 joules, 577063316 ms, plat.node0
ENERGY, 29756.047272 joules, 577063416 ms, plat
ENERGY, 29756.047272 joules, 577063416 ms, plat.node0
ENERGY, 29762.349274 joules, 577063516 ms, plat
ENERGY, 29762.349274 joules, 577063516 ms, plat.node0
ENERGY, 29768.650970 joules, 577063616 ms, plat
ENERGY, 29768.650970 joules, 577063616 ms, plat.node0
ENERGY, 29774.890564 joules, 577063716 ms, plat
ENERGY, 29774.890564 joules, 577063716 ms, plat.node0
ENERGY, 29781.189484 joules, 577063816 ms, plat
ENERGY, 29781.189484 joules, 577063816 ms, plat.node0
ENERGY, 29787.492920 joules, 577063916 ms, plat
ENERGY, 29787.492920 joules, 577063916 ms, plat.node0
ENERGY, 29793.801361 joules, 577064016 ms, plat
ENERGY, 29793.801361 joules, 577064016 ms, plat.node0
ENERGY, 29800.105194 joules, 577064116 ms, plat
ENERGY, 29800.105194 joules, 577064116 ms, plat.node0
ENERGY, 29806.345764 joules, 577064216 ms, plat
ENERGY, 29806.345764 joules, 577064216 ms, plat.node0
ENERGY, 29812.638000 joules, 577064316 ms, plat
ENERGY, 29812.638000 joules, 577064317 ms, plat.node0
ENERGY, 29819.158752 joules, 577064417 ms, plat
ENERGY, 29819.158752 joules, 577064417 ms, plat.node0
ENERGY, 29826.050812 joules, 577064517 ms, plat
ENERGY, 29826.050812 joules, 577064517 ms, plat.node0
ENERGY, 29832.965607 joules, 577064617 ms, plat
ENERGY, 29832.965607 joules, 577064617 ms, plat.node0
ENERGY, 29839.476837 joules, 577064717 ms, plat
ENERGY, 29839.476837 joules, 577064717 ms, plat.node0
ENERGY, 29845.847229 joules, 577064817 ms, plat
ENERGY, 29845.847229 joules, 577064817 ms, plat.node0
ENERGY, 29852.150299 joules, 577064917 ms, plat
ENERGY, 29852.214203 joules, 577064917 ms, plat.node0
ENERGY, 29858.515686 joules, 577065017 ms, plat
ENERGY, 29858.515686 joules, 577065017 ms, plat.node0
ENERGY, 29864.870819 joules, 577065117 ms, plat
ENERGY, 29864.870819 joules, 577065117 ms, plat.node0
ENERGY, 29871.435638 joules, 577065218 ms, plat
ENERGY, 29871.435638 joules, 577065218 ms, plat.node0
ENERGY, 29878.298828 joules, 577065318 ms, plat
ENERGY, 29878.298828 joules, 577065318 ms, plat.node0
ENERGY, 29885.214417 joules, 577065418 ms, plat
ENERGY, 29885.214417 joules, 577065418 ms, plat.node0
ENERGY, 29892.139618 joules, 577065518 ms, plat
ENERGY, 29892.139618 joules, 577065518 ms, plat.node0
ENERGY, 29898.995453 joules, 577065618 ms, plat
ENERGY, 29898.995453 joules, 577065618 ms, plat.node0
ENERGY, 29905.844696 joules, 577065718 ms, plat
ENERGY, 29905.844696 joules, 577065718 ms, plat.node0
ENERGY, 29912.425415 joules, 577065818 ms, plat
ENERGY, 29912.425415 joules, 577065818 ms, plat.node0
ENERGY, 29918.794250 joules, 577065918 ms, plat
ENERGY, 29918.794250 joules, 577065918 ms, plat.node0
ENERGY, 29925.158417 joules, 577066018 ms, plat
ENERGY, 29925.158417 joules, 577066018 ms, plat.node0
ENERGY, 29931.524048 joules, 577066119 ms, plat
ENERGY, 29931.524048 joules, 577066119 ms, plat.node0
ENERGY, 29937.888519 joules, 577066219 ms, plat
ENERGY, 29937.888519 joules, 577066219 ms, plat.node0
ENERGY, 29944.193359 joules, 577066319 ms, plat
ENERGY, 29944.193359 joules, 577066319 ms, plat.node0
ENERGY, 29950.558228 joules, 577066419 ms, plat
ENERGY, 29950.558228 joules, 577066419 ms, plat.node0
ENERGY, 29956.923401 joules, 577066519 ms, plat
ENERGY, 29956.923401 joules, 577066519 ms, plat.node0
ENERGY, 29963.287689 joules, 577066619 ms, plat
ENERGY, 29963.287689 joules, 577066619 ms, plat.node0
ENERGY, 29969.654999 joules, 577066719 ms, plat
ENERGY, 29969.654999 joules, 577066719 ms, plat.node0
ENERGY, 29975.957977 joules, 577066819 ms, plat
ENERGY, 29975.957977 joules, 577066819 ms, plat.node0
ENERGY, 29982.327820 joules, 577066919 ms, plat
ENERGY, 29982.327820 joules, 577066919 ms, plat.node0
ENERGY, 29988.694427 joules, 577067019 ms, plat
ENERGY, 29988.694427 joules, 577067019 ms, plat.node0
ENERGY, 29995.062836 joules, 577067119 ms, plat
ENERGY, 29995.062836 joules, 577067119 ms, plat.node0
ENERGY, 30001.429535 joules, 577067219 ms, plat
ENERGY, 30001.429535 joules, 577067219 ms, plat.node0
ENERGY, 30007.725098 joules, 577067320 ms, plat
ENERGY, 30007.725098 joules, 577067320 ms, plat.node0
ENERGY, 30014.090820 joules, 577067420 ms, plat
ENERGY, 30014.090820 joules, 577067420 ms, plat.node0
ENERGY, 30020.453156 joules, 577067520 ms, plat
ENERGY, 30020.453156 joules, 577067520 ms, plat.node0
ENERGY, 30026.807678 joules, 577067620 ms, plat
ENERGY, 30026.807678 joules, 577067620 ms, plat.node0
ENERGY, 30033.143158 joules, 577067720 ms, plat
ENERGY, 30033.143158 joules, 577067720 ms, plat.node0
ENERGY, 30039.454590 joules, 577067820 ms, plat
ENERGY, 30039.454590 joules, 577067820 ms, plat.node0
ENERGY, 30045.685913 joules, 577067920 ms, plat
ENERGY, 30045.685913 joules, 577067920 ms, plat.node0
ENERGY, 30051.750549 joules, 577068020 ms, plat
ENERGY, 30051.750549 joules, 577068020 ms, plat.node0
ENERGY, 30057.761841 joules, 577068120 ms, plat
ENERGY, 30057.761841 joules, 577068120 ms, plat.node0
ENERGY, 30063.819611 joules, 577068220 ms, plat
ENERGY, 30063.819611 joules, 577068220 ms, plat.node0
ENERGY, 30070.092957 joules, 577068320 ms, plat
ENERGY, 30070.092957 joules, 577068320 ms, plat.node0
ENERGY, 30076.098358 joules, 577068420 ms, plat
ENERGY, 30076.098358 joules, 577068420 ms, plat.node0
ENERGY, 30082.285034 joules, 577068521 ms, plat
ENERGY, 30082.285034 joules, 577068521 ms, plat.node0
ENERGY, 30088.575592 joules, 577068621 ms, plat
ENERGY, 30088.575592 joules, 577068621 ms, plat.node0
ENERGY, 30094.873505 joules, 577068721 ms, plat
ENERGY, 30094.873505 joules, 577068721 ms, plat.node0
ENERGY, 30101.170166 joules, 577068821 ms, plat
ENERGY, 30101.170166 joules, 577068821 ms, plat.node0
ENERGY, 30107.402191 joules, 577068921 ms, plat
ENERGY, 30107.402191 joules, 577068921 ms, plat.node0
ENERGY, 30113.633698 joules, 577069021 ms, plat
ENERGY, 30113.633698 joules, 577069021 ms, plat.node0
ENERGY, 30119.928192 joules, 577069121 ms, plat
ENERGY, 30119.928192 joules, 577069121 ms, plat.node0
ENERGY, 30126.229340 joules, 577069221 ms, plat
ENERGY, 30126.229340 joules, 577069221 ms, plat.node0
ENERGY, 30132.528320 joules, 577069321 ms, plat
ENERGY, 30132.528320 joules, 577069321 ms, plat.node0
ENERGY, 30138.828278 joules, 577069421 ms, plat
ENERGY, 30138.828278 joules, 577069421 ms, plat.node0
ENERGY, 30145.063538 joules, 577069521 ms, plat
ENERGY, 30145.063538 joules, 577069521 ms, plat.node0
ENERGY, 30151.356781 joules, 577069621 ms, plat
ENERGY, 30151.356781 joules, 577069621 ms, plat.node0
ENERGY, 30157.719696 joules, 577069722 ms, plat
ENERGY, 30157.719696 joules, 577069722 ms, plat.node0
ENERGY, 30164.035522 joules, 577069822 ms, plat
ENERGY, 30164.035522 joules, 577069822 ms, plat.node0
ENERGY, 30170.335815 joules, 577069922 ms, plat
ENERGY, 30170.335815 joules, 577069922 ms, plat.node0
ENERGY, 30176.630127 joules, 577070022 ms, plat
ENERGY, 30176.630127 joules, 577070022 ms, plat.node0
ENERGY, 30182.861328 joules, 577070122 ms, plat
ENERGY, 30182.861328 joules, 577070122 ms, plat.node0
ENERGY, 30189.154907 joules, 577070222 ms, plat
ENERGY, 30189.154907 joules, 577070222 ms, plat.node0
ENERGY, 30195.450684 joules, 577070322 ms, plat
ENERGY, 30195.450684 joules, 577070322 ms, plat.node0
ENERGY, 30201.748779 joules, 577070422 ms, plat
ENERGY, 30201.748779 joules, 577070422 ms, plat.node0
ENERGY, 30207.997467 joules, 577070522 ms, plat
ENERGY, 30207.997467 joules, 577070522 ms, plat.node0
ENERGY, 30214.294250 joules, 577070622 ms, plat
ENERGY, 30214.294250 joules, 577070622 ms, plat.node0
ENERGY, 30220.528503 joules, 577070722 ms, plat
ENERGY, 30220.528503 joules, 577070722 ms, plat.node0
ENERGY, 30226.824524 joules, 577070822 ms, plat
ENERGY, 30226.824524 joules, 577070822 ms, plat.node0
ENERGY, 30233.119995 joules, 577070923 ms, plat
ENERGY, 30233.119995 joules, 577070923 ms, plat.node0
ENERGY, 30239.421356 joules, 577071023 ms, plat
ENERGY, 30239.421356 joules, 577071023 ms, plat.node0
ENERGY, 30245.717926 joules, 577071123 ms, plat
ENERGY, 30245.717926 joules, 577071123 ms, plat.node0
ENERGY, 30251.942871 joules, 577071223 ms, plat
ENERGY, 30251.942871 joules, 577071223 ms, plat.node0
ENERGY, 30258.234741 joules, 577071323 ms, plat
ENERGY, 30258.234741 joules, 577071323 ms, plat.node0
ENERGY, 30264.530518 joules, 577071423 ms, plat
ENERGY, 30264.530518 joules, 577071423 ms, plat.node0
ENERGY, 30270.828949 joules, 577071523 ms, plat
ENERGY, 30270.828949 joules, 577071523 ms, plat.node0
ENERGY, 30277.118958 joules, 577071623 ms, plat
ENERGY, 30277.118958 joules, 577071623 ms, plat.node0
ENERGY, 30283.494904 joules, 577071723 ms, plat
ENERGY, 30283.494904 joules, 577071723 ms, plat.node0
ENERGY, 30289.813019 joules, 577071823 ms, plat
ENERGY, 30289.813019 joules, 577071823 ms, plat.node0
ENERGY, 30296.177155 joules, 577071923 ms, plat
ENERGY, 30296.177155 joules, 577071923 ms, plat.node0
ENERGY, 30302.540924 joules, 577072023 ms, plat
ENERGY, 30302.540924 joules, 577072023 ms, plat.node0
ENERGY, 30308.901001 joules, 577072124 ms, plat
ENERGY, 30308.901001 joules, 577072124 ms, plat.node0
ENERGY, 30315.266327 joules, 577072224 ms, plat
ENERGY, 30315.266327 joules, 577072224 ms, plat.node0
ENERGY, 30321.571167 joules, 577072324 ms, plat
ENERGY, 30321.571167 joules, 577072324 ms, plat.node0
ENERGY, 30327.938080 joules, 577072424 ms, plat
ENERGY, 30327.938080 joules, 577072424 ms, plat.node0
ENERGY, 30334.303864 joules, 577072524 ms, plat
ENERGY, 30334.303864 joules, 577072524 ms, plat.node0
ENERGY, 30340.672577 joules, 577072624 ms, plat
ENERGY, 30340.672577 joules, 577072624 ms, plat.node0
ENERGY, 30347.038208 joules, 577072724 ms, plat
ENERGY, 30347.038208 joules, 577072724 ms, plat.node0
ENERGY, 30353.341949 joules, 577072824 ms, plat
ENERGY, 30353.341949 joules, 577072824 ms, plat.node0
ENERGY, 30359.706604 joules, 577072924 ms, plat
ENERGY, 30359.706604 joules, 577072924 ms, plat.node0
ENERGY, 30366.074860 joules, 577073024 ms, plat
ENERGY, 30366.074860 joules, 577073024 ms, plat.node0
ENERGY, 30372.439453 joules, 577073124 ms, plat
ENERGY, 30372.439453 joules, 577073124 ms, plat.node0
ENERGY, 30378.806519 joules, 577073224 ms, plat
ENERGY, 30378.806519 joules, 577073224 ms, plat.node0
ENERGY, 30385.109619 joules, 577073324 ms, plat
ENERGY, 30385.109619 joules, 577073324 ms, plat.node0
ENERGY, 30391.478027 joules, 577073425 ms, plat
ENERGY, 30391.478027 joules, 577073425 ms, plat.node0
ENERGY, 30397.845917 joules, 577073525 ms, plat
ENERGY, 30397.845917 joules, 577073525 ms, plat.node0
ENERGY, 30404.199066 joules, 577073625 ms, plat
ENERGY, 30404.199066 joules, 577073625 ms, plat.node0
ENERGY, 30410.659332 joules, 577073725 ms, plat
ENERGY, 30410.659332 joules, 577073725 ms, plat.node0
ENERGY, 30417.024078 joules, 577073825 ms, plat
ENERGY, 30417.024078 joules, 577073825 ms, plat.node0
ENERGY, 30423.325623 joules, 577073925 ms, plat
ENERGY, 30423.325623 joules, 577073925 ms, plat.node0
ENERGY, 30429.691315 joules, 577074025 ms, plat
ENERGY, 30429.691315 joules, 577074025 ms, plat.node0
ENERGY, 30436.059052 joules, 577074125 ms, plat
ENERGY, 30436.059052 joules, 577074125 ms, plat.node0
ENERGY, 30442.425018 joules, 577074225 ms, plat
ENERGY, 30442.425018 joules, 577074225 ms, plat.node0
ENERGY, 30448.793152 joules, 577074325 ms, plat
ENERGY, 30448.793152 joules, 577074325 ms, plat.node0
ENERGY, 30455.092010 joules, 577074425 ms, plat
ENERGY, 30455.092010 joules, 577074425 ms, plat.node0
ENERGY, 30461.453308 joules, 577074525 ms, plat
ENERGY, 30461.453308 joules, 577074525 ms, plat.node0
ENERGY, 30467.818878 joules, 577074626 ms, plat
ENERGY, 30467.818878 joules, 577074626 ms, plat.node0
ENERGY, 30474.191620 joules, 577074726 ms, plat
ENERGY, 30474.191620 joules, 577074726 ms, plat.node0
ENERGY, 30480.555237 joules, 577074826 ms, plat
ENERGY, 30480.555237 joules, 577074826 ms, plat.node0
ENERGY, 30486.919891 joules, 577074926 ms, plat
ENERGY, 30486.919891 joules, 577074926 ms, plat.node0
ENERGY, 30493.225067 joules, 577075026 ms, plat
ENERGY, 30493.225067 joules, 577075026 ms, plat.node0
ENERGY, 30499.587341 joules, 577075126 ms, plat
ENERGY, 30499.587341 joules, 577075126 ms, plat.node0
ENERGY, 30505.946594 joules, 577075226 ms, plat
ENERGY, 30505.946594 joules, 577075226 ms, plat.node0
ENERGY, 30512.310242 joules, 577075326 ms, plat
ENERGY, 30512.310242 joules, 577075326 ms, plat.node0
ENERGY, 30518.666168 joules, 577075426 ms, plat
ENERGY, 30518.666168 joules, 577075426 ms, plat.node0
ENERGY, 30524.954468 joules, 577075526 ms, plat
ENERGY, 30525.018097 joules, 577075526 ms, plat.node0
ENERGY, 30531.384064 joules, 577075626 ms, plat
ENERGY, 30531.384064 joules, 577075626 ms, plat.node0
ENERGY, 30537.764526 joules, 577075727 ms, plat
ENERGY, 30537.764526 joules, 577075727 ms, plat.node0
ENERGY, 30544.129120 joules, 577075827 ms, plat
ENERGY, 30544.129120 joules, 577075827 ms, plat.node0
ENERGY, 30550.490417 joules, 577075927 ms, plat
ENERGY, 30550.490417 joules, 577075927 ms, plat.node0
ENERGY, 30556.854614 joules, 577076027 ms, plat
ENERGY, 30556.854614 joules, 577076027 ms, plat.node0
ENERGY, 30563.155945 joules, 577076127 ms, plat
ENERGY, 30563.155945 joules, 577076127 ms, plat.node0
ENERGY, 30569.522064 joules, 577076227 ms, plat
ENERGY, 30569.522064 joules, 577076227 ms, plat.node0
ENERGY, 30575.888550 joules, 577076327 ms, plat
ENERGY, 30575.888550 joules, 577076327 ms, plat.node0
ENERGY, 30582.255676 joules, 577076427 ms, plat
ENERGY, 30582.255676 joules, 577076427 ms, plat.node0
ENERGY, 30588.620178 joules, 577076527 ms, plat
ENERGY, 30588.620178 joules, 577076527 ms, plat.node0
ENERGY, 30594.921051 joules, 577076627 ms, plat
ENERGY, 30594.985443 joules, 577076627 ms, plat.node0
ENERGY, 30601.287994 joules, 577076727 ms, plat
ENERGY, 30601.287994 joules, 577076727 ms, plat.node0
